999	2022-03-06T11:42:06.875773	model_999_1.124097_0.279386.pkl	1.1241	0.279386
1999	2022-03-06T12:39:44.383712	model_1999_0.687213_0.210072.pkl	0.687213	0.210072
2998	2022-03-06T13:36:24.151287	model_2998_0.508126_0.175377.pkl	0.508126	0.175377
3998	2022-03-06T14:32:24.525312	model_3998_0.428631_0.155923.pkl	0.428631	0.155923
4998	2022-03-06T15:27:17.065875	model_4998_0.389002_0.142316.pkl	0.389002	0.142316
5997	2022-03-06T16:24:26.457380	model_5997_0.357742_0.133077.pkl	0.357742	0.133077
6997	2022-03-06T17:18:33.519175	model_6997_0.345329_0.126302.pkl	0.345329	0.126302
7997	2022-03-06T18:16:42.266807	model_7997_0.322301_0.120990.pkl	0.322301	0.12099
8997	2022-03-06T19:10:07.750204	model_8997_0.311410_0.115982.pkl	0.31141	0.115982
9997	2022-03-06T20:04:10.662755	model_9997_0.302512_0.112380.pkl	0.302512	0.11238
10997	2022-03-06T21:01:09.859354	model_10997_0.287951_0.109812.pkl	0.287951	0.109812
11997	2022-03-06T21:54:12.934865	model_11997_0.277930_0.107969.pkl	0.27793	0.107969
12997	2022-03-06T22:52:00.147676	model_12997_0.285437_0.106238.pkl	0.285437	0.106238
13996	2022-03-06T23:45:01.666064	model_13996_0.282213_0.105063.pkl	0.282213	0.105063
14996	2022-03-07T00:38:15.603702	model_14996_0.264797_0.103930.pkl	0.264797	0.10393
15996	2022-03-07T01:37:00.529318	model_15996_0.271708_0.102982.pkl	0.271708	0.102982
16995	2022-03-07T02:29:49.100404	model_16995_0.261738_0.102324.pkl	0.261738	0.102324
17995	2022-03-07T03:26:15.826298	model_17995_0.262030_0.101533.pkl	0.26203	0.101533
18994	2022-03-07T04:19:37.005165	model_18994_0.262976_0.100826.pkl	0.262976	0.100826
19994	2022-03-07T05:13:12.212262	model_19994_0.258613_0.100075.pkl	0.258613	0.100075
20993	2022-03-07T06:11:20.606472	model_20993_0.263683_0.099661.pkl	0.263683	0.0996607
21993	2022-03-07T07:04:09.109995	model_21993_0.262436_0.099145.pkl	0.262436	0.0991448
22993	2022-03-07T08:00:50.399459	model_22993_0.258335_0.098603.pkl	0.258335	0.0986033
23993	2022-03-07T08:54:01.813225	model_23993_0.254908_0.098132.pkl	0.254908	0.0981322
24992	2022-03-07T09:47:02.282494	model_24992_0.254687_0.097881.pkl	0.254687	0.0978815
25992	2022-03-07T10:43:35.500719	model_25992_0.252475_0.097699.pkl	0.252475	0.0976989
26992	2022-03-07T11:36:14.656259	model_26992_0.255481_0.097826.pkl	0.255481	0.0978261
27991	2022-03-07T12:33:26.660237	model_27991_0.243959_0.097482.pkl	0.243959	0.097482
28990	2022-03-07T13:26:37.255547	model_28990_0.251200_0.097017.pkl	0.2512	0.0970174
29990	2022-03-07T14:19:58.925553	model_29990_0.254032_0.096782.pkl	0.254032	0.0967818
30990	2022-03-07T15:17:42.895738	model_30990_0.246662_0.096377.pkl	0.246662	0.0963765
31990	2022-03-07T16:10:25.855867	model_31990_0.242878_0.096297.pkl	0.242878	0.0962969
32989	2022-03-07T17:03:17.750203	model_32989_0.250314_0.096058.pkl	0.250314	0.0960583
33988	2022-03-07T18:00:42.797903	model_33988_0.247102_0.096058.pkl	0.247102	0.0960584
34988	2022-03-07T18:54:13.930100	model_34988_0.244264_0.095623.pkl	0.244264	0.0956231
35988	2022-03-07T19:51:19.392324	model_35988_0.240721_0.095678.pkl	0.240721	0.0956776
36988	2022-03-07T20:44:10.785508	model_36988_0.243491_0.095437.pkl	0.243491	0.0954369
37987	2022-03-07T21:37:43.261396	model_37987_0.245572_0.095237.pkl	0.245572	0.0952365
38987	2022-03-07T22:34:37.634133	model_38987_0.236405_0.095354.pkl	0.236405	0.0953541
39986	2022-03-07T23:27:27.710586	model_39986_0.243848_0.095406.pkl	0.243848	0.0954064
40986	2022-03-08T00:23:16.725748	model_40986_0.233572_0.094999.pkl	0.233572	0.0949989
41986	2022-03-08T01:15:55.192782	model_41986_0.236306_0.094691.pkl	0.236306	0.0946911
42986	2022-03-08T02:08:39.011369	model_42986_0.248587_0.094704.pkl	0.248587	0.0947045
43985	2022-03-08T03:06:17.890261	model_43985_0.240960_0.094306.pkl	0.24096	0.0943059
44984	2022-03-08T03:59:12.445843	model_44984_0.245411_0.094401.pkl	0.245411	0.094401
45984	2022-03-08T04:55:20.684060	model_45984_0.242824_0.094170.pkl	0.242824	0.0941701
