999	2022-03-06T00:59:29.347798	model_999_1.100042_0.204796.pkl	1.10004	0.204796
1998	2022-03-06T02:04:42.150648	model_1998_0.584374_0.151590.pkl	0.584374	0.15159
2998	2022-03-06T03:07:44.594131	model_2998_0.482019_0.129537.pkl	0.482019	0.129537
3998	2022-03-06T04:13:19.903083	model_3998_0.435989_0.119671.pkl	0.435989	0.119671
4998	2022-03-06T05:20:11.246795	model_4998_0.420737_0.111543.pkl	0.420737	0.111543
5998	2022-03-06T06:23:03.025039	model_5998_0.402137_0.106610.pkl	0.402137	0.10661
6998	2022-03-06T07:29:39.658285	model_6998_0.394360_0.103520.pkl	0.39436	0.10352
7998	2022-03-06T08:32:30.583289	model_7998_0.384509_0.101095.pkl	0.384509	0.101095
8998	2022-03-06T09:39:23.909319	model_8998_0.385541_0.099417.pkl	0.385541	0.0994174
9998	2022-03-06T11:12:32.982051	model_9998_0.371242_0.097594.pkl	0.371242	0.0975942
10998	2022-03-06T12:30:24.259974	model_10998_0.380729_0.096459.pkl	0.380729	0.0964587
11997	2022-03-06T13:47:44.510870	model_11997_0.372290_0.095497.pkl	0.37229	0.0954967
12997	2022-03-06T15:06:59.858673	model_12997_0.369582_0.094662.pkl	0.369582	0.0946618
13995	2022-03-06T16:26:40.379296	model_13995_0.360350_0.093840.pkl	0.36035	0.0938397
14995	2022-03-06T17:42:56.329517	model_14995_0.365543_0.093173.pkl	0.365543	0.0931726
15995	2022-03-06T19:03:06.940161	model_15995_0.363434_0.092305.pkl	0.363434	0.0923046
16995	2022-03-06T20:19:49.928522	model_16995_0.358931_0.092099.pkl	0.358931	0.0920995
17994	2022-03-06T21:38:50.508120	model_17994_0.362430_0.091503.pkl	0.36243	0.0915028
18994	2022-03-06T22:58:34.635078	model_18994_0.353232_0.091278.pkl	0.353232	0.0912783
19994	2022-03-07T00:15:06.269042	model_19994_0.359863_0.090841.pkl	0.359863	0.0908408
20993	2022-03-07T01:35:29.225190	model_20993_0.357781_0.090507.pkl	0.357781	0.0905072
21993	2022-03-07T02:51:44.556131	model_21993_0.355002_0.090105.pkl	0.355002	0.0901046
22993	2022-03-07T04:11:25.860432	model_22993_0.360935_0.089819.pkl	0.360935	0.0898189
23992	2022-03-07T05:31:08.085683	model_23992_0.343127_0.089542.pkl	0.343127	0.0895424
24992	2022-03-07T06:47:48.995581	model_24992_0.356095_0.088986.pkl	0.356095	0.0889856
25991	2022-03-07T08:06:57.259470	model_25991_0.353678_0.088906.pkl	0.353678	0.0889064
26991	2022-03-07T09:23:41.754392	model_26991_0.352614_0.088729.pkl	0.352614	0.0887295
27990	2022-03-07T10:43:10.644903	model_27990_0.348359_0.088604.pkl	0.348359	0.0886038
28990	2022-03-07T12:03:08.344811	model_28990_0.351738_0.088193.pkl	0.351738	0.0881926
29989	2022-03-07T13:19:22.691382	model_29989_0.347382_0.088158.pkl	0.347382	0.0881577
30989	2022-03-07T14:37:51.970490	model_30989_0.345312_0.088157.pkl	0.345312	0.0881568
31988	2022-03-07T15:58:21.229328	model_31988_0.352406_0.087862.pkl	0.352406	0.0878618
32988	2022-03-07T17:14:18.613030	model_32988_0.341929_0.087656.pkl	0.341929	0.0876557
33987	2022-03-07T18:34:09.270356	model_33987_0.351479_0.087454.pkl	0.351479	0.0874544
34987	2022-03-07T19:51:22.243563	model_34987_0.344592_0.087326.pkl	0.344592	0.0873256
35987	2022-03-07T21:12:41.009054	model_35987_0.343851_0.087296.pkl	0.343851	0.0872955
36987	2022-03-07T22:32:58.848154	model_36987_0.340308_0.087300.pkl	0.340308	0.0873
37986	2022-03-07T23:49:45.663681	model_37986_0.344252_0.086857.pkl	0.344252	0.0868571
